2026-07-29 01:06:09 | DEBUG    | whisper_tools.logging_config:80 | Logging initialised → /Users/hazem/ws/whisper-tools/logs/whisper_tools_20260728_230609.log (file) | console threshold: WARNING
2026-07-29 01:06:09 | INFO     | whisper_tools.main:859 | whisper-tools session started — log: /Users/hazem/ws/whisper-tools/logs/whisper_tools_20260728_230609.log
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 404, b'Not Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:27 GMT'), (b'ETag', b'W/"f-mY2VvLxuxB7KhsoOdQTlMTccuAQ"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f3-3e7220f92949347636068f84;d193ff7c-e99d-442f-92ac-d91a13280bad'), (b'RateLimit', b'"resolvers";r=4987;t=171'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Error-Code', b'EntryNotFound'), (b'X-Error-Message', b'Entry not found'), (b'X-Cache', b'Error from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'EXPwBgINtjQnJwcZ_S-R558pUMUoJrYH_bE0GgrUoO1GwuialRUFRg==')])
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 302, b'Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'1079'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:28 GMT'), (b'Location', b'https://cas-bridge.xethub.hf.co/xet-bridge-us/621ffdc036468d709f17588b/54a60cdfda57a438ed6459fb40f36635bd7b30ad9f128c4e226179a95c6a768e?Expires=1785283588&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jYXMtYnJpZGdlLnhldGh1Yi5oZi5jby94ZXQtYnJpZGdlLXVzLzYyMWZmZGMwMzY0NjhkNzA5ZjE3NTg4Yi81NGE2MGNkZmRhNTdhNDM4ZWQ2NDU5ZmI0MGYzNjYzNWJkN2IzMGFkOWYxMjhjNGUyMjYxNzlhOTVjNmE3NjhlKiIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc4NTI4MzU4OH19fV19&Signature=MEYCIQD7o-ASKDM2TpjqvxUBBQhsKyVtQujpA-c0xVY4QAmiiwIhANdM-shhObYpYczz04YtTRUcCGhCj-TxuXH620lP5h%7Ef&Key-Pair-Id=K3EPXBYC3CKDRZ&X-Xet-Cas-Uid=6a40e716fd7d51aa3a43bdc6&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27pytorch_model.bin%3B+filename%3D%22pytorch_model.bin%22%3B&response-content-type=application%2Foctet-stream&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=cas%2F20260728%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260728T230628Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=8835d1af5205f444c6797bd89d895be4b7b7237fd4573ccd2793326688c67907'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f4-5ad80a66228582440d19e6a5;86975623-87e1-45b5-ad47-de33adf53245'), (b'RateLimit', b'"resolvers";r=4986;t=170'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Linked-Size', b'307640325'), (b'X-Linked-ETag', b'"e937a8dd33fa352c278029f190b1d077deb8c637152ff4039c202b72683935fb"'), (b'Cache-Control', b'no-store'), (b'X-Xet-Hash', b'54a60cdfda57a438ed6459fb40f36635bd7b30ad9f128c4e226179a95c6a768e'), (b'Link', b'<https://huggingface.co/api/models/Helsinki-NLP/opus-mt-ar-en/xet-read-token/c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1>; rel="xet-auth", <https://cas-server.xethub.hf.co/v1/reconstructions/54a60cdfda57a438ed6459fb40f36635bd7b30ad9f128c4e226179a95c6a768e>; rel="xet-reconstruction-info"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'H5EplX0fmdhAMRMUd772l22LrLMtLYfcxBIMalLyA4sxQDvE3E0GQA==')])
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 404, b'Not Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:28 GMT'), (b'ETag', b'W/"f-mY2VvLxuxB7KhsoOdQTlMTccuAQ"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f4-399343a55093b69000326441;661c7301-752b-4b97-811c-f07cc1b0d568'), (b'RateLimit', b'"resolvers";r=4985;t=170'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Error-Code', b'EntryNotFound'), (b'X-Error-Message', b'Entry not found'), (b'X-Cache', b'Error from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'smQqZeVjXiziqnK9EdqqQgjQtdaGBawEHiqqqBtBHDMIbOE_n1AhDw==')])
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:28 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"1157-dxp6aV1VelITy3SS41o5s/P0Xa8"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f4-4c529a557752468626a740d4;d3c1c6de-43d8-4a71-99cc-03ed2ae4b305'), (b'RateLimit', b'"api";r=990;t=170'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'VXYlDtAEQe6m6djZRQKQJpb_zBj9YoQ5tSF3jwovCcitEtGI8s1agA==')])
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:28 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"2042-xGgi8w0RSTEf7dTXznrjh3MHMbE"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f4-76ef44230172635a603c98da;8c928302-f7fe-45b0-8b84-5333a5ae5e54'), (b'RateLimit', b'"api";r=989;t=170'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Total-Count', b'31'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'jugeD90kJ_-5ccacexiRZA2eHMSQtPSSZiBrsORVi3QDUwKj6Xh6gg==')])
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:28 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"1935-Z6fs4JpyzRYXAz5SJQBlub2NUy8"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f4-5b58b3081ef506ea4f406549;3d11b51b-559c-4306-bb6e-3461ead43ab5'), (b'RateLimit', b'"api";r=988;t=170'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'yV39g2ZwNV0otP6LvaKSirFuy19D1rxWq87efbtQyZTVRPXOaIzWyQ==')])
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:28 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:28 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"2407-r+8E61BfEdSA1LyGAGuz6iQsoQA"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f4-45047eed3eb5a0816b3b9f0d;27d27023-84c2-4fc7-b2cc-2fa5f8141e0b'), (b'RateLimit', b'"api";r=987;t=170'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Total-Count', b'32'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'K7LKUDd4kAWRug7lqGVG3C4AYkn-3kE0kmRKT8s5dy81X78ISAlGEA==')])
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 307, b'Temporary Redirect', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'278'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:29 GMT'), (b'Location', b'/api/resolve-cache/models/Helsinki-NLP/opus-mt-ar-en/c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1/generation_config.json?%2FHelsinki-NLP%2Fopus-mt-ar-en%2Fresolve%2Fmain%2Fgeneration_config.json=&etag=%22be3e24069e58e6fb37e8c895364ec08e3fafd200%22'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f5-5a0c34df5e3434b355c618ba;bb8ca1bd-b238-44de-a386-d68707f5a517'), (b'RateLimit', b'"resolvers";r=4984;t=169'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'generation_config.json; filename="generation_config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'X-Linked-ETag', b'"be3e24069e58e6fb37e8c895364ec08e3fafd200"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 32202134de03dbdd880d0da736c39c1c.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'FBSVYuJcPHzEGed2qDlYyk8TDkj1IphB3KMK0s3azibJOGhu3x1E1g==')])
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'293'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 11:54:19 GMT'), (b'ETag', b'"be3e24069e58e6fb37e8c895364ec08e3fafd200"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a68986b-5aab44533e9d9c9265873c6e;84dd25c6-89c6-4252-9fd7-2aeaf1812c7c'), (b'RateLimit', b'"resolvers";r=4996;t=299'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'generation_config.json; filename="generation_config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'Vary', b'Origin'), (b'X-Cache', b'Hit from cloudfront'), (b'Via', b'1.1 32202134de03dbdd880d0da736c39c1c.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'qVWuYp7teVIylP4ILSWdz2YkhVmAWthCM0jSeJzA6Wu12wKzBX8OCQ=='), (b'Age', b'40330')])
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:29 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 404, b'Not Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:29 GMT'), (b'ETag', b'W/"f-mY2VvLxuxB7KhsoOdQTlMTccuAQ"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f5-19d20f59216d62f06b3e0668;72c9759e-c864-4574-b629-713a899e58a8'), (b'RateLimit', b'"resolvers";r=4983;t=169'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'6e2ed5028f700114811bdd233f748e751bfae59a'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Error-Code', b'EntryNotFound'), (b'X-Error-Message', b'Entry not found'), (b'X-Cache', b'Error from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'jrOkd73LNmjNhVL0mokWH_CLrPQ0K6-sjotB-g-VKbrNyVHbKKY3FQ==')])
